name,artist,lyric
Seakan Hilang Ingatan,Papinka,"Mengapa harus melupakanmu
Padahal aku mencintaimu
Mengapa mudah perasaanmu
Mengganti aku di dalam hatimu
Apa yang kurang dari diriku
Sehingga kamu khianatiku
Seakan hilang ingatanmu
Percuma aku berikan cintaku
Andai saja kau tahu
Betapa 'ku mencintaimu
Dalamnya perasaanku
Tulus di dalam hatiku
Kuyakin pasti nanti kau akan tahu
Siapa yang terbaik untukmu
Ketika kau sadari itu
Terlambat sudah untukmu
'Ku sudah tak lagi mencintai kamu
Karena pasti ada yang baru
Mengisi di dalam hatiku
'Ku 'kan jadi kenangan hidupmu"
Cinta Tak Harus Miliki,Papinka,"Kini kau pergi meninggalkan aku
Hilanglah semua kebahagiaanku
Aku hanya bisa merelakan semua
Perpisahan ini berat bagiku
Kutahu cinta tak harus saling memiliki
Namun ku akan terus s'lalu menyayangimu
Walau kau kini bukan lagi jadi milikku
Aku 'kan s'lalu ada untuk dirimu
Kutahu cinta tak harus saling memiliki
Kubahagia bila melihat engkau tersenyum
Walau kau kini bukan lagi jadi milikku
Aku 'kan s'lalu ada untuk dirimu
Aku hanya bisa merelakan semua
Perpisahan ini berat bagiku
"
Aku yang Sayang,Papinka,"Aku yang mencintaimu
Mengapa kau sakiti aku
Apa selama ini ku tak baik untukmu
Aku yang sayang padamu
Mengapa kau melupakanku
Apa tak penting lagi ku di dalam hidupmu
Bila sampai semudah itu
Mampu kau patahkan hatiku
Apakah kau tau kubutuh waktu
Agar ku bisa melupakanmu
Dengan penuh penyesalanku
Mengapa dulu ku bisa mengenal dirimu
Bila akal secapat itu
Kau pergi meninggalkan aku
Dengan penuh luka hatiku
Disini ku hanya bisa lanjutkan hidupku
Hanya bisa berpura mampu
Bahagia tanpa ada kamu"
Rasa yang Hilang,Papinka,"Dan bila
Kini semua telah berubah
Jangan kau tanya-tanya oh mengapa
Aku tak berdaya
Dan apa yang kurasa
Oh rasa dalam jiwa
Sungguh tak bisa ku mengungkapkannya
Aku tak berdaya
Dan semua tentang dirimu
Dirimu yang dulu
Saat kau tinggalkan aku
Diriku menjauh
Saat terindah bersamamu
Saatku memilikimu
Terkubur dalam dihatiku
Kini ku harus tanpamu
Cinta yang hilang bersamamu
Cinta yang membebaniku
Telah kucoba Melepasmu
Kini ku harus tanpamu"
Dengan Caramu,Papinka,"Seribu cara telah kucoba
Untuk terus bersama
Namun tak pernah bisa
Keadaannya kau t'lah jauh berbeda
Sakit kurasa di depan mata
Melihat kau dengannya
Tiada pernah kusangka
Bila ternyata engkau membagi cinta
Dengan caramu aku merasa
Sungguh dirimu begitu tega
Tuhan yang tahu betapa sakitnya
Hati ini terluka
Mencintaimu ku tak berdaya
Bila dirimu mencintainya
Kini ku harus dapat menerima
Bila kau bahagia dengan dirinya
Uh-uh, dengan caramu aku merasa
Sungguh dirimu begitu tega
Tuhan yang tahu betapa sakitnya"
Siapa Dia,Papinka,"Saat pertama, ku melihat dirinya
Hatiku bertanya, tanya siapa si dia
Dag dug jantungku berdebar tak menentu
Diakah jodohku
Terus ku mencoba mendekati dirinya
Lalu ku bertanya siapakah namanya
Dia pun tersenyum, tersipu malu-malu
Berdebar jantungku
Sayang
Jantung ini berdebar, sayang
Berdegup tak karuan, sayang
Ku mau bilang
Bolehkah aku jadi kekasihmu
Bolehkah aku mencintai dirimu
Cintaku ini bukanlah cinta palsu
Jangan abaikan cintaku
Bolehkah aku jadi kekasihmu
Bolehkah aku mencintai dirimu
Karna dirimu yang terbaik untukku
Terima cintaku"
Kau,Papinka,"Kau selalu ada
Namun hadirmu
Hanya sesakkan dada
Kau buatku terluka
Kau hanya memandangku
Sebelah mata
Tak pernah kusangka
Secepat itu kau
Berpaling dengannya
Sakit hati jadinya
Ku hanya bisa coba
Lapangkan dada
Mungkin ku harus melepaskanmu
Mencoba melupakan dirimu
Mungkin tanpa ada
Kisah cinta kita
Hati ini tak lagi
Kan terluka
Maaf ku harus meninggalkanmu
Tak sanggup bila harus denganmu
Mungkin bila kita
Tak lagi bersama
Kau akan lebih merasa bahagia"
Sana Sini Rindu,Papinka,"Cinta ku cinta kepadamu
Cinta ku sangat sayang padamu
Bila ku mendapatkan dirimu
Cinta ku tak kan melepaskanmu
Sana sini aku rindu
Hanya kau pujaan hatiku
Ku disini selalu cinta
Disana cinta kamu
Jangan ragukan cintaku
Padamu pujaan hatiku
Ku pastikan selalu cinta
Hanya kepada kamu"
Berikan Aku Kesempatan,Papinka,"Sementara kau butuh
Aku tak pernah ada untukmu
Kuakui memang sudah
Sempat ku mengacuhkan dirimu
Sebenarnya tak ada niatku
Sedikit pun 'tuk melukaimu
Ku mengerti keadaanmu
Wajar sikapmu begitu
Maafkan aku yang t'lah melukaimu
Maafkanlah semua kesalahanku
Aku yang selalu
Membuat perih di dalam hatimu
Aku yang takut kehilangan cintamu
Kusadari semua kesalahanku
Bukalah hatimu
Berikan kesempatan 'tuk diriku"
Terasa Rindu,Papinka,"Dirimu
Selalu dalam hatiku
Terasa berat untukku
Mencoba melupakanmu
Selalu
Kusimpan dalam hatiku
Rasa cintaku padamu
Meski kau bukan untukku
Andai saja dirimu bahagia
Ku rela walau ku harus terluka
Karena kita tak mungkin lagi bersama
Bila kau mencintainya
Terasa rindu di hatiku
Mengapa kau pergi meninggalkanku
Andaikan kau tahu sesungguhnya aku
Masih selalu menyayangimu
Tuhan kuatkanlah diriku
Terlalu dalamnya luka hatiku
Semoga kau selalu bahagia hidupmu
Cintamu memang bukan untukku"
Pencuri Hati,Papinka,"Matamu melemahkan aku
Senyummu yang selalu sejukan hatiku
Dan buat aku terjatuh
Gayamu dan lembut suaramu
Membuatku semakin suka kepadamu
Tergila gila padamu
Rasanya aku
Tak sabar tuk miliki dirimu
Pastinya ku kan selalu
Berusaha semampu hatiku
Kamu pencuri hatiku
Aku tak boleh diam
Kau harus tahu
Bahwa ku suka padamu
Kamu pencuri hatiku
Aku tak boleh diam
Sebelum kamu
Pergi dan hilang dariku"
Bertahan,Papinka,"Ku takkan tangisi kisah cinta ini
Meski kau lukai perasaan ini
Ku akan selalu mencintaimu
Karena ku yakin tulus cinta ini
Tak akan terganti meski tak terbalas
Ku akan selalu ada untukmu
Apa pun yang terjadi
Ku terima semua sikapmu
Ku kan tetap bertahan denganmu
Apa pun yang engkau lakukan
Meski luka ku simpan di dalam hatiku
Akan tetap bertahan denganmu"
Cinta Setengah Hati,Papinka,"Entah sampai kapan lagi
Engkau mau mengerti
Harus berapa lama lagi
Ku lelah menanti
Kisah cinta kita ini
Sudah tak indah lagi
Tak seperti dulu lagi
Sudah setengah hati
Setiap kali kita sedang melewati hari
Slalu ku yang salah dimatamu
Aku tak ingin seperti ini
Ku ingin engkau tetap disini
Jangan terus kau begini
Terasa pilu dihati
Bila kau sudah tak cinta lagi
Sisakan cintamu dalam hati
Mungkin suatu hari nanti
Cintamu tak lagi setengah hati"
Tentang Dirimu,Papinka,"Ingin s'lalu memilikimu
Namun sungguh sulit untukku
Andai kau tahu perasaanku
Masih s'lalu menyayangimu
Coba katakan kepadaku
Salah dan kurangku padamu
Sungguh terlalu, keputusanmu
Kau pergi tinggalkan diriku
Tak pernah aku bayangkan
Kini kau t'lah milik orang
Sakit yang aku rasakan
Kucoba untuk bertahan
Tentang dirimu, tentang caramu
Kau perlakukan aku s'lalu sesuka hatimu
Andai kau tahu tentang perasaanku
Sungguh terluka hatiku"
Percuma,Papinka,"Ingin ku katakan pada dirimu
Tentang semua perasaanku
Agar kau tahu bahwa aku
Cinta kepadamu
Pertama kali saat berjumpa
Ku langsung jadi suka kepadanya
Namun tak bisa lagi
Ku mendapatkannya
Mau bilang cinta dan suka padanya
Mau bilang apa telah ada yang punya
Harus bagaimana ku menyatakannya
Percuma
Aku hanya bisa mencintai kamu
Kalau jodoh tak kemana"
Menangis,Papinka,"Sakit memang bila harus ku paksakan
Untuk bertahan namun kita tak sejalan
Untuk apa lagi diteruskan perjuangkan
Bila sudah tak nyaman
Mungkin memang sebaiknya kurelakan
Perpisahan dan coba untuk melupakan
Untuk apa lagi diteruskan perjuangkan
Ku bukan yang kau inginkan
Menangis bila hati ini mengingatmu
Ku tak menyangka kau telah permainkan aku
Ku berikan cinta kau membalas luka
Tak tau harus bagaimana
Ku hanya bisa menahan sakit hatiku
Sakit karena luka dikhianatimu
Aku bisa apa kau memilih dia
Aku kan mengalah"
Semua Tinggal Cerita,Papinka,"Kini usailah sudah
Cerita kisah cinta kita
Berakhir dengan luka saja
Kau anggap aku ini siapa
Semua tinggal cerita
Yang tak bisa dapat ku lupa
Saat-saat yang paling indah
Kini semua berganti luka
Bagaimana caranya
Agar hatiku bisa
Melupakan dirimu
Untuk selamanya
Ternyata di dalam hatimu
Tak pernah kau mencintaiku
Sakit bila ku ingat kamu
Terlalu pahit untukku
Mudahnya kau melupakanku
Terluka kau gores hatiku
Tak sanggup lagi ingat kamu
Tuhan tolong kuatkanlah hatiku"
Tak Mungkin Bersama,Papinka,"Sulitku coba menahan rasa
Luka dalam hatiku karenamu
Apa pernah kau
Pikirkan keadaanku

Saat kau pergi meninggalkanku
Sampai saat ini ku pun tak mampu
Tuk bisa dapat
Sembuhkan luka hatiku

Dulu begitu indah
Namun hilanglah sudah
Dan kini kau datang padaku
Dengan mudah berkata
Ingin mengulang semua

Kita tak mungkin untuk bersama
Sudah tak mungkin lagi maafkanlah
Ku bukanlah sebuah tempat tuk kau bisa
Bersandar saja saat kau terluka

Saat ini kau bisa berkata
Mencintaiku tapi maafkanlah
Sungguh ku tak bisa lagi tuk percaya
Lupakan saja sungguh ku tak bisa"
Sakit Karena Cintamu,Papinka,"Tiada lagi
Yang bisa dapat kuberi
Kurasa cukup sampai disini
Jalani semua ini
Tak sanggup lagi
Dengan pertengkaran ini
Kita sudah memang tak sehati
Jalani hubungan ini
Untuk apa lagi
Ku masih tetap disini
Bila semua ini
Kau cintai ku setengah hatiku
Biar ku pergi meninggalkanmu
Kurelakan dirimu
Sebelum hatiku terlalu
Sakit karena cintamu
Tak sanggup lagi diriku
Mencintai dirimu
Maafkan semua keputusaanku
Yang harus coba
Melupakanmu"
Untuk Perempuan Yang Sedang Dalam Peluka,Payung Teduh,"Tak terasa gelap pun jatuh
Diujung malam menuju pagi yang dingin
Hanya ada sedikit bintang malam ini
Mungkin karena kau sedang cantik-cantiknya
Lalu mataku merasa malu
Semakin dalam ia malu kali ini
Kadang juga ia takut
Tatkala harus berpapasan ditengah pelariannya
Di malam hari
Menuju pagi
Sedikit cemas
Banyak rindunya
Uuuu.
Uuuuuuuu...
Lalu mataku merasa malu
Semakin dalam ia malu kali ini
Kadang juga ia takut
Tatkala harus berpapasan ditengah
Pelariannya
Dimalam hari
Menuju pagi
Sedikit cemas
Banyak rindunya
Uuuu...
Uuuuuuuuu...
Dimalam hari
Menuju pagi
Sedikit cemas
Banyak rindunya
Uuuu...
Uuuu... Uuu…"
Congratulations,Post Malone,"Mm-mmm
Yeah, yeah
Mm-mmm
Yeah
My momma called, seen you on TV, son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say congratulations
Worked so hard, forgot how to vacation
They ain't never had the dedication
People hatin', say we changed and look, we made it
Yeah, we made it
They was never friendly, yeah
Now I'm jumping out the Bentley, yeah
And I know I sound dramatic, yeah
But I know I had to have it, yeah
For the money, I'm a savage, yeah
I be itching like a addict, yeah
I'm surrounded, twenty bad bitches, yeah
But they didn't know me last year, yeah
Everyone wanna act like they important
(Yeah, yeah, yeah, yeah, yeah, yeah)
But all that mean nothing when I saw my dog
(Yeah, yeah, yeah, yeah, yeah, yeah)
Everyone counting on me, drop the ball
(Yeah, yeah, yeah, yeah, yeah, yeah)
Everything costing like I'm at the bottom, yeah, yeah
If you fuck with winning, put your lighters to the sky
How could I make sense when I got millions on my mind?
Coming with that bullshit, I just put it to the side
Balling since a baby, they could see it in my eyes
My momma called, seen you on TV, son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say congratulations
Worked so hard, forgot how to vacation
They ain't never had the dedication
People hatin', say we changed and look we made it
Yeah, we made it
I was patient, yeah, oh
I was patient, aye, oh
Now I can scream that we made it
Now everyone, everywhere I go, they say 'gratulations
Young people, young people, graduation
I pick up the rock and I ball, baby
I'm looking for someone to call, baby
But right now, I got a situation
Nothing but old Ben-Ben Franklins
Big rings, champagne
My life is like a ball game
But instead, I'm in the trap though
Pot so big, call it Super Bowl
Super Bowl, call the hoes, get in the Rolls
Top-floor lifestyle, Huncho and Post
Malone, I got a play on my phone, aye
You know what I'm on, aye
Huncho Houdini is gone, aye
My momma called, seen you on TV, son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say congratulations
Worked so hard, forgot how to vacation
They ain't never had the dedication
People hatin', say we changed and look we made it
Yeah, we made it
Hey, hey
Hey, hey
Hey, hey
Hey, hey"
